External ID,Title,Internal Title,Description,Short Description,Series Name,Season Number,Episode Number,Keywords,Categories,Release Date,Video Filename,Artwork Filename,Series Artwork Filename,Closed Caption Filename,Genre Source,Genre Value,Rating Source,Rating Value,Cut Points ,Entry Type,Is Ad?,Is Promo?,Burn-in Captions?
PTV-F-C-2023-005,Kansas City Confidential,KCC,An ex-con trying to go straight is framed for a million dollar armored car robbery and must go to Mexico in order to unmask the real culprits.,An ex-con is framed for an armored car robbery,,,,"Kansas City, Film Noir",Crime,2023/05/25,KC-Confidential_2p-1080-wCredits.mp4,KC-Confidential_title-img.png,,,roku,Crime,USA_PR,TVPG,"00:19:42.000,00:35:40.000,00:53:46.000,01:10:04.000,01:23:34.000",Movie,,,
PTV-F-C-2023-006,Too Late for Tears,TLT,"Through a fluke circumstance, a ruthless woman stumbles across a suitcase filled with $60,000, and is determined to hold onto it even if it means murder.",A woman is determined to hold onto a suitcase filled with $60K even if it means murder,,,,Film Noir,Crime,2023/05/25,Too-Late-for-Tears_2p-1080-wCredits.mp4,Too-Late-for-Tears_title-img.png,,,roku,Crime,USA_PR,TVPG,"00:17:46.500,00:35:33.700,00:50:45.000,01:09:40.000,01:29:16.000",Movie,,,
PTV-F-C-2023-007,Woman on the Run,WOTR,"Frank Johnson becomes an eyewitness to a murder. He's pursued around San Francisco by his wife, the police, and the killer.",A witness to a murder is pursed by his spouse and police.,,,,"Film Noir, San Francisco",Crime,2023/05/25,Woman-on-the-Run_2p-1080-wCredits.mp4,Woman-on-the-Run_title-img.png,,,roku,Crime,USA_PR,TVPG,"00:17:27.100,00:35:40.000,00:54:44.800,01:06:56.800",Movie,,,
PTV-F-C-2023-008,The Red House,TRH,"An old man and his sister are concealing a terrible secret from their adopted teen daughter, concerning a hidden abandoned farmhouse, located deep in the woods.",An old man is concealing a terrible secret in an old red house deep in the woods,,,,Film Noir,Crime,2023/05/25,Red-House_2p-1080-wCredits.mp4,Red-House_title-img.png,,,roku,Crime,USA_PR,TVPG,"00:16:48.000,00:36:25.500,00:52:48.500,01:10:44.000,01:30:53.250",Movie,,,
PTV-F-D-2023-008,Beat the Devil,BTD,"On their way to Africa are a group of rogues who hope to get rich there, and a seemingly innocent British couple. They meet and things happen…",A group of rogues seek quick riches in Africa.,,,,Bogart,Drama,2023/05/25,Beat-the-Devil_2p-1080-wCredits.mp4,Beat-the-Devil_title-img.png,,,roku,Drama,USA_PR,TVPG,"00:17:21.000,00:37:00.000,00:54:56.000,01:14:43.500",Movie,,,
PTV-F-SF-2023-008,Flight to Mars,FTM,Five astronauts successfully fly to Mars where they encounter seemingly friendly and advanced inhabitants who harbor covert plans to use their ship to invade Earth.,Five astronauts fly to Mars and encounter advanced civilizations.,,,,"Mars, Outerpace",Science Fiction,2023/05/25,FLIGHT-TO-MARS_2p-1080.mp4,Flight-to-Mars_title-img.jpg,,,roku,Science Fiction,USA_PR,TVPG,"00:21:03.500,00:35:54.000,00:52:34.500,01:06:13.500",Movie,,,
PTV-F-C-2023-009,The Stranger,Stranger,An investigator from the War Crimes Commission travels to Connecticut to find an infamous Nazi.,An investigator from the War Crimes Commission travels to Connecticut to find an infamous Nazi.,,,,Film Noir,Crime,2023/05/25,The-Stranger_2p-1080-wCredits.mp4,The-Stranger_title-img.png,,,roku,Crime,USA_PR,TVPG,"00:17:37.000,00:37:25.000,00:54:14.800,01:12:47.500,01:22:59.500",Movie,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
