External ID,Title,Internal Title,Description,Short Description,Series Name,Season Number,Episode Number,Keywords,Categories,Release Date,Video Filename,Artwork Filename,Series Artwork Filename,Closed Caption Filename,Genre Source,Genre Value,Rating Source,Rating Value,Cut Points ,Entry Type,Is Ad?,Is Promo?,Burn-in Captions?
PTV-S-A-2023-121,The Coast of Italy,CMC-11,"The reading of a wealthy banker's will in Naples, Italy, produces unexpected results. The Count investigates and finds danger and deceit.","The reading of a wealthy banker's will in Naples, Italy, produces unexpected results. ",The Count of Monte Cristo,1,11,Count of Monte Cristo,Action,2023/06/20,CMC11-the-coast-of-italy_2p-1080-wCredits.mp4,Count-of-Monte-Cristo-sword-fleur-de-lis_title-img.png,Count-of-Monte-Cristo-sword-fleur-de-lis_title-img.png,,roku,Action,USA-PR,TVPG,00:14:49.833,Series,,,
PTV-S-A-2023-122,The Act of Terror,CMC-12,"Masked men have taken over the waterfront in Le Havre, France, kidnapping and imprisoning sailors. No ship can sail without paying tribute to the leader of these men.","Masked men have taken over the waterfront in Le Havre, France, kidnapping and imprisoning sailors.",The Count of Monte Cristo,1,12,Count of Monte Cristo,Action,2023/06/20,CMC12-the-act-of-terror_2p-1080-wCredits.mp4,Count-of-Monte-Cristo-sword-fleur-de-lis_title-img.png,Count-of-Monte-Cristo-sword-fleur-de-lis_title-img.png,,roku,Action,USA-PR,TVPG,00:12:20.500,Series,,,
PTV-S-A-2023-123,The Experiment,CMC-13,A chemist is falsely accused of treason because of a discovery he's made in his lab. It seems another man covets the money to be made from this discovery.,A chemist is falsely accused of treason because of a discovery he's made in his lab. ,The Count of Monte Cristo,1,13,Count of Monte Cristo,Action,2023/06/20,CMC12-the-experiment_2p-1080-wCredits.mp4,Count-of-Monte-Cristo-sword-fleur-de-lis_title-img.png,Count-of-Monte-Cristo-sword-fleur-de-lis_title-img.png,,roku,Action,USA-PR,TVPG,00:11:24.900,Series,,,
PTV-S-A-2023-124,Mecklenburg,CMC-14,The heir to the French throne runs into trouble when he pays a secret visit to Mecklenburg. He wants to see there the princess he loves but she's been promised to another suitor and the French heir winds up in prison.,The heir to the French throne runs into trouble when he pays a secret visit to Mecklenburg. ,The Count of Monte Cristo,1,14,Count of Monte Cristo,Action,2023/06/20,CMC14-mecklenburg_2p-1080-wCredits.mp4,Count-of-Monte-Cristo-sword-fleur-de-lis_title-img.png,Count-of-Monte-Cristo-sword-fleur-de-lis_title-img.png,,roku,Action,USA-PR,TVPG,00:13:08.000,Series,,,
PTV-S-A-2023-125,The Portuguese Affair,CMC-15,The Count travels to Portugal for a wedding but the groom is arrested just before the ceremony on murder charges. The Count investigates and finds a plot to overthrow the Portuguese government.,The Count travels to Portugal for a wedding but the groom is arrested just before the ceremony on murder charges.,The Count of Monte Cristo,1,15,Count of Monte Cristo,Action,2023/06/20,CMC15-the-portuguese-affair_2p-1080-wCredits.mp4,Count-of-Monte-Cristo-sword-fleur-de-lis_title-img.png,Count-of-Monte-Cristo-sword-fleur-de-lis_title-img.png,,roku,Action,USA-PR,TVPG,00:13:28.833,Series,,,
PTV-S-A-2023-126,Lichtenburg,CMC-16,"The death of the King of Lichtenburg creates a power struggle. Princess Anne, the rightful heir, finds herself imprisoned in the palace by an ambitious man anxious to assume power. The Count seeks to help her.",The death of the King of Lichtenburg creates a power struggle. ,The Count of Monte Cristo,1,16,Count of Monte Cristo,Action,2023/06/20,CMC16-lichtenburg_2p-1080-wCredits.mp4,Count-of-Monte-Cristo-sword-fleur-de-lis_title-img.png,Count-of-Monte-Cristo-sword-fleur-de-lis_title-img.png,,roku,Action,USA-PR,TVPG,00:13:25.333,Series,,,
PTV-S-A-2023-127,Burgundy,CMC-17,A grape-grower in Burgundy seeks help after he's forced to pay tribute to a man claiming to be able to bring about a tax cut. The Count investigates and uncovers a fraud.,A grape-grower in Burgundy seeks help after he's forced to pay tribute to a man claiming to be able to bring about a tax cut. ,The Count of Monte Cristo,1,17,Count of Monte Cristo,Action,2023/06/20,CMC17-burgundy_2p-1080-wCredits.mp4,Count-of-Monte-Cristo-sword-fleur-de-lis_title-img.png,Count-of-Monte-Cristo-sword-fleur-de-lis_title-img.png,,roku,Action,USA-PR,TVPG,00:13:53.000,Series,,,
PTV-S-A-2023-128,Majorca,CMC-18,"Edmond Dantes, who escaped the prison at Chateau d’if uses the treasure the Abbe told him of to extend justice to those in need.","Edmond Dantes, who escaped the prison at Chateau d’if uses the treasure the Abbe told him of to extend justice to those in need.",The Count of Monte Cristo,1,18,Count of Monte Cristo,Action,2023/06/20,CMC18-majorca_2p-1080-wCredits.mp4,Count-of-Monte-Cristo-sword-fleur-de-lis_title-img.png,Count-of-Monte-Cristo-sword-fleur-de-lis_title-img.png,,roku,Action,USA-PR,TVPG,00:14:52.500,Series,,,
PTV-S-A-2023-129,Sicily,CMC-19,"Years ago in Sicily, the young Edmund -- before he became the Count of Monte Cristo -- confronts a corrupt banker and restores to its rightful owner a farm stolen by that banker.","Years ago in Sicily, the young Edmund -- before he became the Count of Monte Cristo -- confronts a corrupt banker",The Count of Monte Cristo,1,19,Count of Monte Cristo,Action,2023/06/20,CMC19-sicily_2p-1080-wCredits.mp4,Count-of-Monte-Cristo-sword-fleur-de-lis_title-img.png,Count-of-Monte-Cristo-sword-fleur-de-lis_title-img.png,,roku,Action,USA-PR,TVPG,00:12:36.500,Series,,,
PTV-S-A-2023-130,A Matter of Justice,CMC-20,A mother's plea that her soldier-son has been unjustly sentenced to Devil's Island prompts the Count to investigate. He discovers a web of corruption involving two officers in the French army.,A mother's plea that her soldier-son has been unjustly sentenced to Devil's Island prompts the Count to investigate.,The Count of Monte Cristo,1,20,Count of Monte Cristo,Action,2023/06/20,CMC20-a-matter-of-justice_2p-1080-wCredits.mp4,Count-of-Monte-Cristo-sword-fleur-de-lis_title-img.png,Count-of-Monte-Cristo-sword-fleur-de-lis_title-img.png,,roku,Action,USA-PR,TVPG,00:12:31.333,Series,,,
PTV-S-A-2023-131,Athens,CMC-21,The murder in Athens of a dealer in Greek antiquities leads the Count to the recovery of an ancient statue being smuggled out of the country.,The murder in Athens of a dealer in Greek antiquities leads the Count to the recovery of an ancient statue being smuggled out of the country.,The Count of Monte Cristo,1,21,Count of Monte Cristo,Action,2023/06/20,CMC21-athens_2p-1080-wCredits.mp4,Count-of-Monte-Cristo-sword-fleur-de-lis_title-img.png,Count-of-Monte-Cristo-sword-fleur-de-lis_title-img.png,,roku,Action,USA-PR,TVPG,00:09:25.500,Series,,,
PTV-S-A-2023-132,The Tallyrand Affair,CMC-22,"Desperate to thwart a plan to form the country of Belgium out of Netherlands territory, the Duchess of Maastricht kidnaps the son of one of the plan's proponents. The Count seeks to rescue the son, and the plan.",The Duchess of Maastricht kidnaps the son of one of the plan's proponents.,The Count of Monte Cristo,1,22,Count of Monte Cristo,Action,2023/06/20,CMC22-the-talleyrand-affair_2p-1080-wCredits.mp4,Count-of-Monte-Cristo-sword-fleur-de-lis_title-img.png,Count-of-Monte-Cristo-sword-fleur-de-lis_title-img.png,,roku,Action,USA-PR,TVPG,00:12:30.300,Series,,,
PTV-S-A-2023-133,The Island,CMC-23,"Rico is drugged, kidnapped, and whipped to make him reveal the location of the Count's treasure. The Count mounts a rescue, which involves a Duchess who schemes to put a Bonaparte back into power in Paris.","Rico is drugged, kidnapped, and whipped to make him reveal the location of the Count's treasure.",The Count of Monte Cristo,1,23,Count of Monte Cristo,Action,2023/06/20,CMC23-the-island_2p-1080-wCredits.mp4,Count-of-Monte-Cristo-sword-fleur-de-lis_title-img.png,Count-of-Monte-Cristo-sword-fleur-de-lis_title-img.png,,roku,Action,USA-PR,TVPG,00:13:25.900,Series,,,
PTV-S-A-2023-134,The Barefoot Empress,CMC-24,"En route to Versailles, the young Empress of Austria is beset by a party of assassins. The Count seeks to save her despite her sometimes lack of cooperation.","En route to Versailles, the young Empress of Austria is beset by a party of assassins.",The Count of Monte Cristo,1,24,Count of Monte Cristo,Action,2023/06/20,CMC24-the-barefoot-empress_2p-1080-wCredits.mp4,Count-of-Monte-Cristo-sword-fleur-de-lis_title-img.png,Count-of-Monte-Cristo-sword-fleur-de-lis_title-img.png,,roku,Action,USA-PR,TVPG,00:12:21.300,Series,,,
PTV-S-A-2023-135,The Grecian Gift,CMC-25,Twin sons of a inventor clash over control of what might be their father's greatest achievement -- a screw-propeller attached to a ship's steam engine. Such an invention would revolutionize naval warfare and maritime shipping.,Twin sons of a inventor clash over control of what might be their father's greatest achievement -- a screw-propeller attached to a ship's steam engine.,The Count of Monte Cristo,1,25,Count of Monte Cristo,Action,2023/06/20,CMC25-the-grecian-gift_2p-1080-wCredits.mp4,Count-of-Monte-Cristo-sword-fleur-de-lis_title-img.png,Count-of-Monte-Cristo-sword-fleur-de-lis_title-img.png,,roku,Action,USA-PR,TVPG,00:11:49.833,Series,,,
PTV-S-A-2023-136,Monaco,CMC-26,"A printer tries to live down his counterfeiting past but his young, greedy wife has other ideas. She becomes involved in illegal dealings at the Monte Carlo casino and it takes the Count of Monte Cristo to sort things out.","A printer tries to live down his counterfeiting past but his young, greedy wife has other ideas. ",The Count of Monte Cristo,1,26,Count of Monte Cristo,Action,2023/06/20,CMC26-monaco_2p-1080-wCredits.mp4,Count-of-Monte-Cristo-sword-fleur-de-lis_title-img.png,Count-of-Monte-Cristo-sword-fleur-de-lis_title-img.png,,roku,Action,USA-PR,TVPG,00:14:42.200,Series,,,
PTV-S-A-2023-137,Point Counterpoint,CMC-27,"A woman, falsely believing the Count murdered her father, frames him on a smuggling charge by substituting arms inside cases bound for the Count's new chateau.","A woman, falsely believing the Count murdered her father, frames him on a smuggling charge.",The Count of Monte Cristo,1,27,Count of Monte Cristo,Action,2023/06/20,CMC27-point-counterpoint_2p-1080-wCredits.mp4,Count-of-Monte-Cristo-sword-fleur-de-lis_title-img.png,Count-of-Monte-Cristo-sword-fleur-de-lis_title-img.png,,roku,Action,USA-PR,TVPG,00:10:52.500,Series,,,
PTV-S-A-2023-138,The Black Death,CMC-28,A doctor tries to stem the spread of a plague in Paris but is thwarted by forces of greed and ignorance. The Count lends his support to the doctor and many lives are then saved.,A doctor tries to stem the spread of a plague in Paris but is thwarted by forces of greed and ignorance. ,The Count of Monte Cristo,1,28,Count of Monte Cristo,Action,2023/06/20,CMC28-the-black-death_2p-1080-wCredits.mp4,Count-of-Monte-Cristo-sword-fleur-de-lis_title-img.png,Count-of-Monte-Cristo-sword-fleur-de-lis_title-img.png,,roku,Action,USA-PR,TVPG,00:08:58.500,Series,,,
PTV-S-A-2023-139,Victor Hugo,CMC-29,"Surprised to learn of Victor Hugo's unwavering faith in the French judicial system, the Count uses a turn of events to change Hugo's mind. Hugo then determines to write a book about the system called ""Les Miserables.""","Surprised to learn of Victor Hugo's unwavering faith in the French judicial system, the Count uses a turn of events to change Hugo's mind.",The Count of Monte Cristo,1,29,Count of Monte Cristo,Action,2023/06/20,CMC29-victor-hugo_2p-1080-wCredits.mp4,Count-of-Monte-Cristo-sword-fleur-de-lis_title-img.png,Count-of-Monte-Cristo-sword-fleur-de-lis_title-img.png,,roku,Action,USA-PR,TVPG,00:11:13.667,Series,,,
PTV-S-A-2023-140,Return to the Chateau d'if,CMC-30,"In the Château d'If, the Count tells the story of his imprisonment.","In the Château d'If, the Count tells the story of his imprisonment.",The Count of Monte Cristo,1,30,Count of Monte Cristo,Action,2023/06/20,CMC30-return-to-the-chateau-d'if_2p-1080-wCredits.mp4,Count-of-Monte-Cristo-sword-fleur-de-lis_title-img.png,Count-of-Monte-Cristo-sword-fleur-de-lis_title-img.png,,roku,Action,USA-PR,TVPG,00:08:40.900,Series,,,
PTV-S-A-2023-141,The Pen and the Sword,CMC-31,The Count seeks to uncover the theft of three million francs by someone known only as Veritas.,The Count seeks to uncover the theft of three million francs by someone known only as Veritas.,The Count of Monte Cristo,1,31,Count of Monte Cristo,Action,2023/06/20,CMC31-the-pen-and-the-sword_2p-1080-wCredits.mp4,Count-of-Monte-Cristo-sword-fleur-de-lis_title-img.png,Count-of-Monte-Cristo-sword-fleur-de-lis_title-img.png,,roku,Action,USA-PR,TVPG,00:11:13.433,Series,,,
PTV-S-A-2023-142,The Sardinian Affair,CMC-32,"Dantès's closest friend has been murdered, and Dantès challenges the murderer to a duel.","Dantès's closest friend has been murdered, and Dantès challenges the murderer to a duel.",The Count of Monte Cristo,1,32,Count of Monte Cristo,Action,2023/06/20,CMC32-the-sardinian-affair_2p-1080-wCredits.mp4,Count-of-Monte-Cristo-sword-fleur-de-lis_title-img.png,Count-of-Monte-Cristo-sword-fleur-de-lis_title-img.png,,roku,Action,USA-PR,TVPG,00:12:56.667,Series,,,
PTV-S-A-2023-143,The Affair of the Three Napoleons,CMC-33,A young woman arrives at Dantes's mansion looking for help finding her father's murderer; the only clues are three gold coins she found clutched in his hands.,A young woman arrives at Dantes's mansion looking for help finding her father's murderer.,The Count of Monte Cristo,1,33,Count of Monte Cristo,Action,2023/06/20,CMC33-the-affair-of-three-napoleans_2p-1080-wCredits.mp4,Count-of-Monte-Cristo-sword-fleur-de-lis_title-img.png,Count-of-Monte-Cristo-sword-fleur-de-lis_title-img.png,,roku,Action,USA-PR,TVPG,00:14:49.367,Series,,,
PTV-S-A-2023-144,The Dubarry Affair,CMC-34,"Edmond Dantes, who escaped the prison at Chateau d’if uses the treasure the Abbe told him of to extend justice to those in need.","Edmond Dantes, who escaped the prison at Chateau d’if uses the treasure the Abbe told him of to extend justice to those in need.",The Count of Monte Cristo,1,34,Count of Monte Cristo,Action,2023/06/20,CMC34-the-dubarry-affair_2p-1080-wCredits.mp4,Count-of-Monte-Cristo-sword-fleur-de-lis_title-img.png,Count-of-Monte-Cristo-sword-fleur-de-lis_title-img.png,,roku,Action,USA-PR,TVPG,00:11:48.900,Series,,,
PTV-S-A-2023-145,The First Train to Paris,CMC-35,The first steam train to Paris is destroyed in an explosion. A newspaper had reported this before it happened.,The first steam train to Paris is destroyed in an explosion. ,The Count of Monte Cristo,1,35,Count of Monte Cristo,Action,2023/06/20,CMC35-the-first-train-to-paris_2p-1080-wCredits.mp4,Count-of-Monte-Cristo-sword-fleur-de-lis_title-img.png,Count-of-Monte-Cristo-sword-fleur-de-lis_title-img.png,,roku,Action,USA-PR,TVPG,00:13:36.667,Series,,,
PTV-S-A-2023-146,The Golden Blade,CMC-36,"Edmond Dantes, who escaped the prison at Chateau d’if uses the treasure the Abbe told him of to extend justice to those in need.","Edmond Dantes, who escaped the prison at Chateau d’if uses the treasure the Abbe told him of to extend justice to those in need.",The Count of Monte Cristo,1,36,Count of Monte Cristo,Action,2023/06/20,CMC36-the-golden-blade_2p-1080-wCredits.mp4,Count-of-Monte-Cristo-sword-fleur-de-lis_title-img.png,Count-of-Monte-Cristo-sword-fleur-de-lis_title-img.png,,roku,Action,USA-PR,TVPG,00:12:57.100,Series,,,
PTV-S-A-2023-147,The Duel,CMC-37,"Edmond Dantes, who escaped the prison at Chateau d’if uses the treasure the Abbe told him of to extend justice to those in need.","Edmond Dantes, who escaped the prison at Chateau d’if uses the treasure the Abbe told him of to extend justice to those in need.",The Count of Monte Cristo,1,37,Count of Monte Cristo,Action,2023/06/20,CMC37-the-duel_2p-1080-wCredits.mp4,Count-of-Monte-Cristo-sword-fleur-de-lis_title-img.png,Count-of-Monte-Cristo-sword-fleur-de-lis_title-img.png,,roku,Action,USA-PR,TVPG,00:11:21.500,Series,,,
PTV-S-A-2023-148,Andorra,CMC-38,Dantes must protect a murdered duke's children from their maniacal uncle.,Dantes must protect a murdered duke's children from their maniacal uncle.,The Count of Monte Cristo,1,38,Count of Monte Cristo,Action,2023/06/20,CMC38-andorra_2p-1080-wCredits.mp4,Count-of-Monte-Cristo-sword-fleur-de-lis_title-img.png,Count-of-Monte-Cristo-sword-fleur-de-lis_title-img.png,,roku,Action,USA-PR,TVPG,00:12:06.833,Series,,,
PTV-S-A-2023-149,An Affair of Honour,CMC-39,A young man is framed for the poisoning of his rival.,A young man is framed for the poisoning of his rival.,The Count of Monte Cristo,1,39,Count of Monte Cristo,Action,2023/06/20,CMC39-an-affair-of-honour_2p-1080-wCredits.mp4,Count-of-Monte-Cristo-sword-fleur-de-lis_title-img.png,Count-of-Monte-Cristo-sword-fleur-de-lis_title-img.png,,roku,Action,USA-PR,TVPG,00:13:07.500,Series,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
